-49	-0.76	-33	 -22.01
-49	-0.39	-33	 -22.14
-49	-0.31	-33	 -22.20
-49	-30.00	-33	 -40.29
-49	-30.25	-33	 -40.34
-49	-30.74	-33	 -40.51
-49	-59.75	-34	 -0.61
-50	-0.05	-34	 -0.01
-50	-0.83	-33	 -57.88
-50	-29.94	-34	 -17.93
-50	-30.08	-34	 -17.89
-50	-30.24	-34	 -17.89
-50	-59.94	-34	 -36.89
-51	-0.03	-34	 -36.87
-51	-0.09	-34	 -36.84
-51	-29.96	-34	 -55.93
-51	-29.97	-34	 -55.88
-51	-30.23	-34	 -55.64
-51	-59.98	-35	 -14.02
-52	-0.00	-35	 -13.98
-52	-0.05	-35	 -13.95
-52	-29.93	-35	 -33.00
-52	-29.99	-35	 -33.00
-52	-30.00	-35	 -32.99
-53	-0.01	-35	 -50.86
-53	-0.06	-35	 -50.83
-52	-59.99	-35	 -50.87
-53	-15.30	-36	 -1.70
-53	-15.42	-36	 -1.66
-53	-15.53	-36	 -1.64
-53	-25.96	-36	 -7.00
-53	-25.90	-36	 -6.91
-53	-25.99	-36	 -7.02
-53	-35.64	-36	 -12.63
-53	-35.65	-36	 -12.64
-53	-35.73	-36	 -12.66
-53	-44.42	-36	 -14.60
-53	-44.40	-36	 -14.59
-53	-44.41	-36	 -14.59
-53	-51.01	-36	 -22.98
-53	-51.01	-36	 -22.99
-53	-50.95	-36	 -22.99
-55	-13.83	-34	 -44.31
-55	-13.81	-34	 -44.27
-55	-13.83	-34	 -44.31
-55	-16.04	-34	 -37.78
-55	-16.06	-34	 -37.76
-55	-16.10	-34	 -37.71
-55	-19.72	-34	 -31.84
-55	-19.77	-34	 -31.77
-55	-19.93	-34	 -31.58
-55	-35.92	-34	 -10.98
-55	-35.96	-34	 -10.96
-55	-35.92	-34	 -10.97
-55	-59.96	-33	 -37.97
-55	-59.95	-33	 -37.97
-56	-0.02	-33	 -37.87
-56	-30.00	-32	 -56.85
-56	-30.00	-32	 -56.89
-56	-30.00	-32	 -56.88
-56	-59.92	-32	 -17.11
-56	-59.93	-32	 -17.26
-56	-59.93	-32	 -17.45
-57	-29.99	-31	 -35.95
-57	-29.98	-31	 -35.95
-57	-30.02	-31	 -35.71
-58	-1.66	-30	 -54.71
-58	-1.68	-30	 -54.71
-58	-1.70	-30	 -54.71
-58	-29.96	-30	 -55.74
-58	-30.06	-30	 -55.77
-58	-30.19	-30	 -55.82
-58	-59.89	-30	 -55.33
-58	-59.94	-30	 -55.42
-59	-0.14	-30	 -55.76
-59	-30.03	-30	 -55.04
-59	-30.07	-30	 -55.12
-59	-30.08	-30	 -55.17
-60	-0.77	-30	 -53.71
-60	-0.78	-30	 -53.72
-60	-0.77	-30	 -53.71
